 1985	1	4	   0.001	0.10	#_240       
 1986	1	4	   0.001	0.10	#_241       
 1987	1	4	   0.001	0.10	#_242       
 1988	1	4	   0.001	0.10	#_243       
 1989	1	4	   0.001	0.10	#_244       
 1990	1	4	   0.001	0.10	#_245       
 1991	1	4	   0.001	0.10	#_246       
 1992	1	4	   0.001	0.10	#_247       
 1993	1	4	   0.001	0.10	#_248       
 1994	1	4	   0.001	0.10	#_249       
 1995	1	4	   0.001	0.10	#_250       
 1996	1	4	   0.001	0.10	#_251       
 1997	1	4	   0.001	0.10	#_252       
 1998	1	4	   0.001	0.10	#_253       
 1999	1	4	   0.001	0.10	#_254       
 2000	1	4	   0.001	0.10	#_255       
 2001	1	4	   0.001	0.10	#_256       
 2002	1	4	   0.001	0.10	#_257       
 2003	1	4	   0.001	0.10	#_258       
 2004	1	4	   0.001	0.10	#_259       
 2005	1	4	   0.001	0.10	#_260       
 2006	1	4	   0.001	0.10	#_261       
 2007	1	4	   0.001	0.10	#_262       
 2008	1	4	   0.001	0.10	#_263       
 2009	1	4	   0.001	0.10	#_264       
 2010	1	4	   0.001	0.10	#_265       
 2011	1	4	   0.001	0.10	#_266       
 2012	1	4	   0.001	0.10	#_267       
 2013	1	4	   0.001	0.10	#_268       
 2014	1	4	   0.001	0.10	#_269       
 2015	1	4	   0.001	0.10	#_270       
 2016	1	4	   0.001	0.10	#_271       
 2017	1	4	   0.001	0.10	#_272       
-9999	0	0	   0.000	0.00	#_terminator
#_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_Fleet	Units	Errtype	SD_Report
1	 1	0	0	#_CM_E   
2	 1	0	0	#_CM_W   
3	 0	0	0	#_REC    
4	 2	0	0	#_SMP_BYC
5	 0	0	0	#_HB_E   
6	 0	0	0	#_HB_W   
7	30	0	0	#_LARVAL 
8	 0	0	0	#_VIDEO  
9	 0	0	0	#_SEAMAP 
#
#_CPUE_data
#_year	seas	index	obs	se_log
 1993	7	1	1.036400	0.224000	#_1         
 1994	7	1	1.232100	0.192100	#_2         
 1995	7	1	0.897000	0.214800	#_3         
 1996	7	1	0.950600	0.190900	#_4         
 1997	7	1	0.887900	0.200700	#_5         
 1998	7	1	0.877700	0.202100	#_6         
 1999	7	1	0.946100	0.185700	#_7         
 2000	7	1	0.791500	0.217000	#_8         
 2001	7	1	0.866300	0.204500	#_9         
 2002	7	1	0.943500	0.189100	#_10        
 2003	7	1	0.994800	0.181700	#_11        
 2004	7	1	0.982500	0.194500	#_12        
 2005	7	1	1.285400	0.191300	#_13        
 2006	7	1	1.308200	0.211700	#_14        
 1993	7	2	1.061400	0.294600	#_15        
 1994	7	2	1.462800	0.242100	#_16        
 1995	7	2	0.933500	0.250200	#_17        
 1996	7	2	1.016800	0.215800	#_18        
 1997	7	2	1.294100	0.165700	#_19        
 1998	7	2	1.017900	0.185300	#_20        
 1999	7	2	1.054300	0.159700	#_21        
 2000	7	2	0.721700	0.191200	#_22        
 2001	7	2	0.764900	0.200600	#_23        
 2002	7	2	1.002100	0.174300	#_24        
 2003	7	2	1.262000	0.157100	#_25        
 2004	7	2	1.245300	0.154800	#_26        
 2005	7	2	0.770000	0.182300	#_27        
 2006	7	2	0.393100	0.226300	#_28        
 1986	7	5	0.900300	0.286700	#_29        
 1987	7	5	1.008700	0.274800	#_30        
 1988	7	5	2.163400	0.192500	#_31        
 1989	7	5	1.342900	0.193400	#_32        
 1990	7	5	1.689100	0.179800	#_33        
 1991	7	5	1.802900	0.178300	#_34        
 1992	7	5	2.499300	0.170700	#_35        
 1993	7	5	1.598900	0.176500	#_36        
 1994	7	5	1.766200	0.174200	#_37        
 1995	7	5	1.489400	0.186300	#_38        
 1996	7	5	0.822400	0.198800	#_39        
 1997	7	5	0.735600	0.196400	#_40        
 1998	7	5	0.190300	0.218800	#_41        
 1999	7	5	0.421100	0.232900	#_42        
 2000	7	5	0.354000	0.222000	#_43        
 2001	7	5	0.441800	0.213700	#_44        
 2002	7	5	0.482500	0.211800	#_45        
 2003	7	5	0.587300	0.209000	#_46        
 2004	7	5	0.628500	0.204000	#_47        
 2005	7	5	0.812100	0.205500	#_48        
 2006	7	5	0.560600	0.221000	#_49        
 2007	7	5	0.371900	0.231500	#_50        
 2008	7	5	0.667400	0.200900	#_51        
 2009	7	5	0.789900	0.197000	#_52        
 2010	7	5	0.860200	0.215000	#_53        
 2011	7	5	1.058300	0.193800	#_54        
 2012	7	5	0.656300	0.194400	#_55        
 2013	7	5	0.892200	0.178700	#_56        
 2014	7	5	0.947700	0.167800	#_57        
 2015	7	5	0.898300	0.166700	#_58        
 2016	7	5	0.957200	0.158600	#_59        
 2017	7	5	1.603400	0.148800	#_60        
 1986	7	6	1.751700	0.208300	#_61        
 1987	7	6	1.223000	0.198700	#_62        
 1988	7	6	0.928100	0.214600	#_63        
 1989	7	6	1.290800	0.204600	#_64        
 1990	7	6	1.766700	0.190400	#_65        
 1991	7	6	0.983400	0.194800	#_66        
 1992	7	6	0.944600	0.182900	#_67        
 1993	7	6	1.149600	0.171000	#_68        
 1994	7	6	1.137500	0.166900	#_69        
 1995	7	6	1.214200	0.165700	#_70        
 1996	7	6	0.885700	0.172200	#_71        
 1997	7	6	0.836600	0.184200	#_72        
 1998	7	6	0.796300	0.176800	#_73        
 1999	7	6	0.687000	0.203600	#_74        
 2000	7	6	0.519300	0.197500	#_75        
 2001	7	6	0.835600	0.190100	#_76        
 2002	7	6	0.974200	0.178700	#_77        
 2003	7	6	0.635500	0.177000	#_78        
 2004	7	6	1.091000	0.174100	#_79        
 2005	7	6	1.218400	0.171900	#_80        
 2006	7	6	0.651600	0.186800	#_81        
 2007	7	6	1.437900	0.180500	#_82        
 2008	7	6	0.261000	0.285000	#_83        
 2009	7	6	0.344400	0.219400	#_84        
 2010	7	6	1.139800	0.208900	#_85        
 2011	7	6	1.164700	0.209300	#_86        
 2012	7	6	0.912900	0.219100	#_87        
 2013	7	6	1.102600	0.221100	#_88        
 2014	7	6	0.896400	0.248600	#_89        
 2015	7	6	1.053400	0.217800	#_90        
 2016	7	6	1.151400	0.227300	#_91        
 2017	7	6	1.014500	0.252300	#_92        
 1986	7	3	2.800300	0.134300	#_93        
 1987	7	3	1.178800	0.240200	#_94        
 1988	7	3	1.911200	0.270200	#_95        
 1989	7	3	0.885500	0.329800	#_96        
 1990	7	3	2.228600	0.246200	#_97        
 1991	7	3	1.469600	0.180300	#_98        
 1992	7	3	1.382000	0.136400	#_99        
 1993	7	3	1.536200	0.169800	#_100       
 1994	7	3	1.433900	0.231500	#_101       
 1995	7	3	1.982500	0.232200	#_102       
 1996	7	3	1.007000	0.301800	#_103       
 1997	7	3	0.273800	0.220000	#_104       
 1998	7	3	0.360700	0.198200	#_105       
 1999	7	3	0.387100	0.140500	#_106       
 2000	7	3	0.346600	0.213300	#_107       
 2001	7	3	0.487500	0.205100	#_108       
 2002	7	3	0.362800	0.202300	#_109       
 2003	7	3	0.422000	0.179200	#_110       
 2004	7	3	0.542800	0.144000	#_111       
 2005	7	3	0.581400	0.165600	#_112       
 2006	7	3	0.536600	0.182300	#_113       
 2007	7	3	0.424800	0.211400	#_114       
 2008	7	3	0.661700	0.224300	#_115       
 2009	7	3	1.023500	0.225000	#_116       
 2010	7	3	0.561200	0.240600	#_117       
 2011	7	3	1.310800	0.155600	#_118       
 2012	7	3	0.881200	0.185000	#_119       
 2013	7	3	1.021900	0.213000	#_120       
 2014	7	3	1.185700	0.150100	#_121       
 2015	7	3	0.958100	0.156000	#_122       
 2016	7	3	0.678600	0.156300	#_123       
 2017	7	3	1.175900	0.159500	#_124       
 1950	7	4	0.198900	0.200000	#_125       
 1951	7	4	0.271200	0.200000	#_126       
 1952	7	4	0.320300	0.200000	#_127       
 1953	7	4	0.336800	0.200000	#_128       
 1954	7	4	0.436600	0.200000	#_129       
 1955	7	4	0.455100	0.200000	#_130       
 1956	7	4	0.581800	0.200000	#_131       
 1957	7	4	0.666100	0.200000	#_132       
 1958	7	4	0.815700	0.200000	#_133       
 1959	7	4	0.879300	0.200000	#_134       
 1960	7	4	0.879000	0.200000	#_135       
 1961	7	4	0.665800	0.200000	#_136       
 1962	7	4	0.641100	0.200000	#_137       
 1963	7	4	0.730800	0.200000	#_138       
 1964	7	4	0.771900	0.200000	#_139       
 1965	7	4	0.856700	0.200000	#_140       
 1966	7	4	0.843100	0.200000	#_141       
 1967	7	4	0.918400	0.200000	#_142       
 1968	7	4	0.933200	0.200000	#_143       
 1969	7	4	1.060400	0.200000	#_144       
 1970	7	4	0.999100	0.200000	#_145       
 1971	7	4	0.952700	0.200000	#_146       
 1972	7	4	0.948800	0.200000	#_147       
 1973	7	4	0.955000	0.200000	#_148       
 1974	7	4	0.950500	0.200000	#_149       
 1975	7	4	0.956200	0.200000	#_150       
 1976	7	4	0.991900	0.200000	#_151       
 1977	7	4	1.086500	0.200000	#_152       
 1978	7	4	1.148500	0.200000	#_153       
 1979	7	4	1.204100	0.200000	#_154       
 1980	7	4	1.235900	0.200000	#_155       
 1981	7	4	1.132300	0.200000	#_156       
 1982	7	4	1.094600	0.200000	#_157       
 1983	7	4	1.132000	0.200000	#_158       
 1984	7	4	1.332500	0.200000	#_159       
 1985	7	4	1.275600	0.200000	#_160       
 1986	7	4	1.428000	0.200000	#_161       
 1987	7	4	1.258500	0.200000	#_162       
 1988	7	4	1.153100	0.200000	#_163       
 1989	7	4	1.255300	0.200000	#_164       
 1990	7	4	1.143000	0.200000	#_165       
 1991	7	4	1.204300	0.200000	#_166       
 1992	7	4	1.423900	0.200000	#_167       
 1993	7	4	1.206500	0.200000	#_168       
 1994	7	4	1.210500	0.200000	#_169       
 1995	7	4	1.349700	0.200000	#_170       
 1996	7	4	1.553200	0.200000	#_171       
 1997	7	4	1.613900	0.200000	#_172       
 1998	7	4	1.965500	0.200000	#_173       
 1999	7	4	1.263800	0.200000	#_174       
 2000	7	4	1.105100	0.200000	#_175       
 2001	7	4	1.247100	0.200000	#_176       
 2002	7	4	1.472100	0.200000	#_177       
 2003	7	4	1.237300	0.200000	#_178       
 2004	7	4	1.240300	0.200000	#_179       
 2005	7	4	0.989900	0.200000	#_180       
 2006	7	4	0.631900	0.200000	#_181       
 2007	7	4	0.459100	0.200000	#_182       
 2008	7	4	0.323600	0.200000	#_183       
 2009	7	4	0.490500	0.200000	#_184       
 2010	7	4	0.351200	0.200000	#_185       
 2011	7	4	0.408800	0.200000	#_186       
 2012	7	4	0.368500	0.200000	#_187       
 2013	7	4	0.420000	0.200000	#_188       
 2014	7	4	0.343900	0.200000	#_189       
 2015	7	4	0.292000	0.200000	#_190       
 2016	7	4	0.303000	0.200000	#_191       
 2017	7	4	0.319100	0.200000	#_192       
 2009	7	9	0.803201	0.243001	#_193       
 2010	7	9	0.735550	0.265449	#_194       
 2011	7	9	1.646068	0.261243	#_195       
 2012	7	9	1.207458	0.207352	#_196       
 2013	7	9	0.875348	0.253906	#_197       
 2014	7	9	0.732375	0.260064	#_198       
 2015	7	9	0.736247	0.226881	#_199       
 2016	7	9	0.827883	0.228247	#_200       
 2017	7	9	0.693874	0.250359	#_201       
 1993	7	8	0.660440	0.295683	#_202       
 1994	7	8	1.106099	0.216693	#_203       
 1995	7	8	0.522724	0.507363	#_204       
 1996	7	8	0.294763	0.291294	#_205       
 1997	7	8	0.673943	0.196541	#_206       
 2002	7	8	1.485733	0.223033	#_207       
 2004	7	8	0.359828	0.213692	#_208       
 2005	7	8	0.558559	0.160119	#_209       
 2006	7	8	1.142290	0.325920	#_210       
 2007	7	8	0.113646	0.156685	#_211       
 2008	7	8	0.895070	0.209761	#_212       
 2009	7	8	0.952484	0.173403	#_213       
 2010	7	8	1.180982	0.157207	#_214       
 2011	7	8	1.265535	0.111457	#_215       
 2012	7	8	0.899353	0.133449	#_216       
 2013	7	8	0.968950	0.141149	#_217       
 2014	7	8	1.149743	0.111750	#_218       
 2015	7	8	1.500058	0.132806	#_219       
 2016	7	8	2.459650	0.117429	#_220       
 2017	7	8	1.810152	0.124566	#_221       
 1986	7	7	0.454210	0.229322	#_222       
 1987	7	7	1.485960	0.185550	#_223       
 1990	7	7	0.643780	0.254660	#_224       
 1991	7	7	1.423650	0.220455	#_225       
 1993	7	7	0.579360	0.215298	#_226       
 1994	7	7	0.965530	0.188572	#_227       
 1995	7	7	0.726300	0.203662	#_228       
 1996	7	7	0.667820	0.206710	#_229       
 1997	7	7	1.118420	0.185845	#_230       
 1999	7	7	0.583130	0.204291	#_231       
 2000	7	7	0.855270	0.207054	#_232       
 2001	7	7	0.850160	0.196769	#_233       
 2003	7	7	1.367160	0.182395	#_234       
 2006	7	7	1.357800	0.192207	#_235       
 2007	7	7	1.611570	0.177098	#_236       
 2009	7	7	1.274620	0.186419	#_237       
 2010	7	7	1.057390	0.192591	#_238       
 2011	7	7	1.042000	0.194557	#_239       
 2012	7	7	1.076110	0.190458	#_240       
 2013	7	7	0.967770	0.196107	#_241       
 2014	7	7	1.060040	0.194256	#_242       
 2016	7	7	0.831970	0.195724	#_243       
-9999	0	0	0.000000	0.000000	#_terminator
4 #_N_discard_fleets
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal
#
#_discard_fleet_info
#_Fleet	units	errtype
1	1	-2	#_CM_E   
2	1	-2	#_CM_W   
3	1	-2	#_REC    
4	1	-2	#_SMP_BYC
#
#_discard_data
#_Yr	Seas	Flt	Discard	Std_in
 1993	 7	 1	5.86621e-01	0.3	#_1         
 1994	 7	 1	7.96557e-01	0.3	#_2         
 1995	 7	 1	7.90099e-01	0.3	#_3         
 1996	 7	 1	6.61112e-01	0.3	#_4         
 1997	 7	 1	5.80075e-01	0.3	#_5         
 1998	 7	 1	5.17331e-01	0.3	#_6         
 1999	 7	 1	5.78534e-01	0.3	#_7         
 2000	 7	 1	4.46964e-01	0.3	#_8         
 2001	 7	 1	4.65931e-01	0.3	#_9         
 2002	 7	 1	5.76385e-01	0.3	#_10        
 2003	 7	 1	6.74005e-01	0.3	#_11        
 2004	 7	 1	4.92857e-01	0.3	#_12        
 2005	 7	 1	6.35689e+01	0.3	#_13        
 2006	 7	 1	7.41390e+01	0.3	#_14        
 2007	 7	 1	8.76670e+01	0.3	#_15        
 2008	 7	 1	2.81288e+01	0.3	#_16        
 2009	 7	 1	4.39287e+01	0.3	#_17        
 2010	 7	 1	2.03256e+01	0.3	#_18        
 2011	 7	 1	3.59141e+01	0.3	#_19        
 2012	 7	 1	2.43331e+01	0.3	#_20        
 2013	 7	 1	1.41581e+01	0.3	#_21        
 2014	 7	 1	1.49545e+01	0.3	#_22        
 2015	 7	 1	1.11334e+01	0.3	#_23        
 2016	 7	 1	1.23530e+01	0.3	#_24        
 2017	 7	 1	1.34989e+01	0.3	#_25        
 1993	 7	 2	1.13331e-01	0.3	#_26        
 1994	 7	 2	1.24854e-01	0.3	#_27        
 1995	 7	 2	9.52094e-02	0.3	#_28        
 1996	 7	 2	9.83132e-02	0.3	#_29        
 1997	 7	 2	1.89942e-01	0.3	#_30        
 1998	 7	 2	1.57947e-01	0.3	#_31        
 1999	 7	 2	1.78740e-01	0.3	#_32        
 2000	 7	 2	1.13289e-01	0.3	#_33        
 2001	 7	 2	1.42638e-01	0.3	#_34        
 2002	 7	 2	1.64756e-01	0.3	#_35        
 2003	 7	 2	2.12666e-01	0.3	#_36        
 2004	 7	 2	2.13955e-01	0.3	#_37        
 2005	 7	 2	1.33927e+01	0.3	#_38        
 2006	 7	 2	1.01688e+01	0.3	#_39        
 2007	 7	 2	1.88394e+01	0.3	#_40        
 2008	 7	 2	2.50550e+00	0.3	#_41        
 2009	 7	 2	2.31048e+00	0.3	#_42        
 2010	 7	 2	1.57023e+00	0.3	#_43        
 2011	 7	 2	1.53915e+00	0.3	#_44        
 2012	 7	 2	1.79913e+00	0.3	#_45        
 2013	 7	 2	1.48549e+00	0.3	#_46        
 2014	 7	 2	1.41520e+00	0.3	#_47        
 2015	 7	 2	1.66721e+00	0.3	#_48        
 2016	 7	 2	1.86036e+00	0.3	#_49        
 2017	 7	 2	1.64118e+00	0.3	#_50        
